Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age
0,0.62,0.51,0.18,1.3315,0.594,0.276,0.38799999999999996,12.5
1,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,12.5
0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,13.5
0,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,14.5
1,0.52,0.4,0.12,0.58,0.23399999999999999,0.1315,0.185,9.5
1,0.615,0.45,0.15,1.198,0.7070000000000001,0.2095,0.2505,8.5
0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,11.5
1,0.375,0.3,0.1,0.2465,0.10400000000000001,0.0475,0.083,12.5
0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,20.5
1,0.56,0.43,0.145,0.8995,0.46399999999999997,0.1775,0.23399999999999999,10.5
0,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,7.5
1,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,10.5
1,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,7.5
0,0.595,0.47,0.155,1.1775,0.542,0.26899999999999996,0.31,10.5
1,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,18.5
0,0.47,0.365,0.12,0.5429999999999999,0.2295,0.1495,0.15,10.5
1,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,12.5
1,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,12.5
1,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,11.5
0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,13.5
1,0.535,0.435,0.15,0.725,0.26899999999999996,0.1385,0.25,10.5
1,0.57,0.435,0.125,0.8965,0.38299999999999995,0.1835,0.275,10.5
1,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,11.5
1,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,13.5
0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,12.5
0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,12.5
1,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,9.5
0,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,10.5
1,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,14.5
0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,10.5
1,0.505,0.41,0.125,0.642,0.289,0.133,0.155,10.5
0,0.62,0.51,0.18,1.2329999999999999,0.5920000000000001,0.27399999999999997,0.322,11.5
0,0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,17.5
0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,11.5
0,0.58,0.45,0.17,0.9705,0.4615,0.23199999999999998,0.248,10.5
1,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,9.5
0,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,11.5
0,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,10.5
1,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,10.5
0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,14.5
0,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,12.5
0,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,14.5
0,0.34,0.255,0.085,0.204,0.09699999999999999,0.021,0.05,7.5
1,0.59,0.46,0.145,0.929,0.38,0.24,0.255,11.5
1,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,14.5
1,0.68,0.53,0.18,1.5290000000000001,0.7635,0.3115,0.4025,12.5
1,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,11.5
0,0.62,0.52,0.225,1.1835,0.37799999999999995,0.27,0.395,24.5
1,0.43,0.33,0.095,0.34,0.1315,0.085,0.11199999999999999,15.5
0,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192,8.5
0,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,12.5
1,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,14.5
0,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925,11.5
1,0.48,0.38,0.13,0.6175,0.3,0.142,0.175,13.5
0,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,18.5
1,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,17.5
1,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,10.5
0,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,11.5
0,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,12.5
1,0.385,0.3,0.095,0.24,0.0885,0.059000000000000004,0.085,10.5
0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,10.5
0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,10.5
0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,19.5
0,0.465,0.35,0.125,0.48200000000000004,0.23,0.106,0.1095,7.5
0,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,12.5
0,0.44,0.34,0.105,0.364,0.14800000000000002,0.0805,0.1175,9.5
1,0.67,0.51,0.18,1.68,0.9259999999999999,0.2975,0.3935,14.5
0,0.495,0.38,0.12,0.573,0.2655,0.1285,0.14400000000000002,8.5
0,0.65,0.515,0.215,1.4980000000000002,0.564,0.32299999999999995,0.425,17.5
0,0.565,0.44,0.135,0.83,0.39299999999999996,0.1735,0.23800000000000002,10.5
1,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,12.5
0,0.68,0.51,0.2,1.6075,0.7140000000000001,0.33899999999999997,0.4705,12.5
0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,11.5
0,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,9.5
1,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,12.5
0,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,9.5
0,0.47,0.36,0.1,0.4705,0.1635,0.08900000000000001,0.1385,9.5
1,0.535,0.43,0.155,0.7845,0.3285,0.16899999999999998,0.245,11.5
0,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,9.5
0,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,10.5
0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,11.5
0,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,13.5
1,0.58,0.455,0.195,1.859,0.945,0.426,0.441,10.5
1,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,12.5
0,0.58,0.425,0.15,0.8440000000000001,0.3645,0.185,0.2705,10.5
1,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,12.5
1,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,13.5
0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,10.5
0,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,10.5
0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,11.5
0,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,11.5
0,0.49,0.38,0.145,0.6725,0.249,0.18100000000000002,0.21,11.5
1,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003,11.5
1,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,10.5
1,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,11.5
1,0.57,0.45,0.135,1.02,0.546,0.204,0.25,10.5
0,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,12.5
0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,21.5
0,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,18.5
0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,19.5
1,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,10.5
0,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,13.5
1,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,10.5
0,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,14.5
0,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,13.5
0,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,12.5
1,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,20.5
1,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,11.5
0,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,10.5
0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,14.5
1,0.605,0.49,0.14,0.9755,0.419,0.20600000000000002,0.315,11.5
0,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,13.5
1,0.57,0.46,0.155,1.0005,0.45399999999999996,0.205,0.265,12.5
0,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,12.5
0,0.67,0.52,0.15,1.406,0.519,0.348,0.37,14.5
0,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,13.5
0,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,11.5
0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,12.5
1,0.595,0.475,0.16,1.3175,0.408,0.23399999999999999,0.58,22.5
1,0.62,0.525,0.155,1.085,0.45399999999999996,0.1965,0.35,11.5
0,0.78,0.63,0.215,2.657,1.4880000000000002,0.4985,0.586,12.5
1,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,12.5
0,0.665,0.5,0.175,1.742,0.595,0.3025,0.725,22.5
1,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,9.5
1,0.505,0.4,0.135,0.723,0.377,0.149,0.17800000000000002,8.5
1,0.59,0.46,0.155,0.9059999999999999,0.327,0.1485,0.335,16.5
1,0.57,0.48,0.18,0.9395,0.39899999999999997,0.2,0.295,15.5
0,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,10.5
0,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,18.5
1,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48,11.5
0,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,12.5
1,0.77,0.6,0.215,2.1945,1.0515,0.48200000000000004,0.584,11.5
0,0.65,0.495,0.155,1.337,0.615,0.3195,0.335,10.5
0,0.585,0.45,0.15,0.938,0.467,0.203,0.225,8.5
1,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,10.5
1,0.4,0.32,0.095,0.303,0.1335,0.06,0.1,8.5
0,0.55,0.425,0.135,0.8515,0.36200000000000004,0.196,0.27,15.5
1,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,20.5
1,0.235,0.17,0.055,0.0515,0.018000000000000002,0.0105,0.0195,8.5
1,0.175,0.135,0.04,0.0305,0.011000000000000001,0.0075,0.01,6.5
1,0.52,0.45,0.15,0.895,0.3615,0.18600000000000003,0.235,15.5
1,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,11.5
1,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,10.5
0,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,20.5
1,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,11.5
0,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,13.5
0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,12.5
0,0.54,0.435,0.175,0.892,0.322,0.174,0.335,14.5
1,0.505,0.395,0.135,0.5915,0.28800000000000003,0.1315,0.185,13.5
0,0.465,0.35,0.115,0.42100000000000004,0.1565,0.091,0.1345,10.5
1,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,9.5
0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,10.5
0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,11.5
0,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,21.5
0,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1,11.5
0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,12.5
0,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,8.5
1,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,12.5
0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,18.5
1,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,9.5
1,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,9.5
1,0.695,0.53,0.15,1.4769999999999999,0.6375,0.3025,0.43,15.5
1,0.53,0.435,0.155,0.6990000000000001,0.28800000000000003,0.1595,0.205,11.5
1,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,13.5
0,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,12.5
1,0.7,0.55,0.195,1.6245,0.675,0.34700000000000003,0.535,14.5
1,0.475,0.365,0.14,0.6175,0.20199999999999999,0.1445,0.19,17.5
0,0.595,0.48,0.16,1.2095,0.5225,0.29600000000000004,0.32,9.5
0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,13.5
0,0.51,0.39,0.105,0.612,0.187,0.15,0.195,14.5
1,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,10.5
1,0.58,0.455,0.17,0.93,0.408,0.259,0.22,10.5
1,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,14.5
1,0.59,0.485,0.12,0.9109999999999999,0.39,0.182,0.29,17.5
1,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,14.5
1,0.63,0.5,0.185,1.3619999999999999,0.5785,0.3125,0.384,11.5
0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,9.5
0,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,11.5
0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,10.5
1,0.47,0.375,0.13,0.523,0.214,0.132,0.145,9.5
0,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,11.5
1,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,12.5
1,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,15.5
0,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,10.5
1,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,12.5
0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,10.5
0,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,11.5
1,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,8.5
0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,12.5
1,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,19.5
1,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,15.5
1,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,9.5
0,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,12.5
0,0.675,0.55,0.19,1.551,0.7105,0.3685,0.41200000000000003,14.5
1,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,15.5
1,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,10.5
0,0.51,0.385,0.135,0.632,0.282,0.145,0.17,9.5
1,0.495,0.385,0.135,0.7090000000000001,0.21100000000000002,0.1375,0.262,13.5
0,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,7.5
0,0.5,0.4,0.15,0.8085,0.273,0.11199999999999999,0.295,14.5
1,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,11.5
0,0.74,0.575,0.22,2.012,0.8915,0.5265,0.47100000000000003,13.5
0,0.525,0.38,0.14,0.6065,0.19399999999999998,0.1475,0.21,15.5
1,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,12.5
0,0.62,0.48,0.18,1.2215,0.5820000000000001,0.2695,0.313,13.5
1,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,10.5
0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,14.5
1,0.49,0.39,0.14,0.7070000000000001,0.2795,0.2185,0.18,14.5
1,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,11.5
0,0.655,0.515,0.155,1.3090000000000002,0.524,0.34600000000000003,0.385,12.5
0,0.51,0.38,0.13,0.584,0.22399999999999998,0.1355,0.185,14.5
1,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,10.5
0,0.615,0.47,0.175,1.2985,0.5135,0.34299999999999997,0.32,15.5
1,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,13.5
0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,9.5
0,0.66,0.515,0.18,1.5230000000000001,0.54,0.3365,0.555,17.5
1,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,12.5
1,0.62,0.48,0.165,1.0855,0.48100000000000004,0.2575,0.305,11.5
1,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,8.5
0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,12.5
0,0.465,0.38,0.135,0.579,0.20800000000000002,0.1095,0.22,15.5
1,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,12.5
1,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03,6.5
0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,21.5
1,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,13.5
1,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,12.5
0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,15.5
0,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,11.5
0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,15.5
1,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,9.5
1,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,13.5
0,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174,11.5
1,0.52,0.385,0.165,0.7909999999999999,0.375,0.18,0.1815,11.5
0,0.675,0.57,0.225,1.587,0.7390000000000001,0.2995,0.435,11.5
0,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,15.5
0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,10.5
1,0.53,0.405,0.15,0.8315,0.35200000000000004,0.187,0.2525,11.5
0,0.53,0.425,0.13,0.7585,0.325,0.19699999999999998,0.205,9.5
1,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044000000000000004,10.5
0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,11.5
1,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.10400000000000001,12.5
0,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,11.5
1,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409,11.5
1,0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,11.5
1,0.495,0.4,0.135,0.61,0.272,0.1435,0.14400000000000002,8.5
1,0.685,0.505,0.19,1.5330000000000001,0.667,0.4055,0.41,11.5
1,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,12.5
1,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,14.5
1,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,12.5
0,0.455,0.36,0.11,0.4385,0.20600000000000002,0.098,0.125,11.5
0,0.37,0.275,0.085,0.2405,0.10400000000000001,0.0535,0.07,6.5
0,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,10.5
1,0.685,0.545,0.205,1.7925,0.8145,0.41600000000000004,0.461,10.5
1,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,13.5
0,0.53,0.415,0.16,0.7829999999999999,0.2935,0.158,0.245,16.5
1,0.56,0.435,0.18,0.889,0.36,0.204,0.25,12.5
0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,10.5
0,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,11.5
1,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,12.5
1,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,27.5
0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,11.5
1,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,10.5
1,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,10.5
0,0.5,0.4,0.145,0.63,0.23399999999999999,0.1465,0.23,13.5
0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,11.5
1,0.71,0.56,0.175,1.724,0.5660000000000001,0.4575,0.4625,14.5
0,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,10.5
0,0.615,0.465,0.15,0.9229999999999999,0.4615,0.1825,0.2415,10.5
1,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42,19.5
0,0.65,0.495,0.175,1.227,0.528,0.258,0.37,12.5
1,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,12.5
1,0.56,0.45,0.16,0.922,0.43200000000000005,0.17800000000000002,0.26,16.5
0,0.615,0.47,0.155,1.084,0.5885,0.209,0.24600000000000002,10.5
0,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405,14.5
0,0.68,0.56,0.195,1.6640000000000001,0.58,0.3855,0.545,12.5
1,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,11.5
1,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34,17.5
0,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,9.5
1,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,13.5
0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,12.5
1,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,8.5
0,0.54,0.385,0.14,0.7655,0.3265,0.11599999999999999,0.2365,11.5
0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,12.5
1,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,9.5
